Date,Hips,Neck,Waist,Weight
2024-03-19,,,29.125,156.2
2024-03-20,,,29.125,156.0
2024-03-21,,,29.125,155.6
2024-03-22,,,29.125,157.0
2024-03-23,,,29.25,156.8
2024-03-24,,,29.25,157.2
2024-03-25,,,29.125,157.0
2024-03-26,,,29.125,157.2
2024-03-27,,,29.125,156.0
2024-03-28,,,29.0,156.2
2024-03-29,,,29.125,156.0
2024-03-30,,,29.125,155.8
2024-03-31,,,29.25,154.8
2024-04-01,,,29.125,156.2
2024-04-02,,,29.125,155.8
2024-04-03,,,29.25,156.6
2024-04-04,,,29.125,156.4
2024-04-05,,,29.125,156.2
2024-04-06,,,28.875,154.8
2024-04-07,,,29.125,155.2
2024-04-08,,,29.125,155.6
2024-04-09,,,,156.2
2024-04-10,,,29.125,156.8
2024-04-11,,,29.25,157.2
2024-04-12,,,29.25,156.4
2024-04-13,,,29.125,156.4
2024-04-14,,,29.125,154.2
2024-04-15,,,,156.0
2024-04-16,,,29.25,158.2
2024-04-17,,,29.0,154.4
2024-04-18,,,29.0,156.2
2024-04-19,,,29.375,156.6
2024-04-20,,,29.25,156.4
2024-04-21,,,29.375,157.8
2024-04-22,,,29.375,157.8
2024-04-23,,,29.5,159.6
2024-04-24,,,29.75,160.4
2024-04-25,,,29.75,161.4
2024-04-26,,,29.625,161.4
2024-04-27,,,,161.0
2024-04-28,,,29.5,158.8
2024-04-29,,,30.0,160.6
2024-04-30,,,30.0,161.8
2024-05-01,,,29.75,160.8
2024-05-02,,,29.75,161.0
2024-05-03,,,29.875,162.0
2024-05-04,,,29.875,162.0
2024-05-05,,,29.75,162.2
2024-05-06,,,30.0,163.4
2024-05-07,,,30.25,162.8
2024-05-08,,,29.75,161.8
2024-05-09,,,29.875,163.6
2024-05-10,,,30.125,164.8
2024-05-11,,,30.0,164.4
2024-05-12,,,29.75,161.4
2024-05-13,,,30.125,164.2
2024-05-14,,,30.25,166.0
2024-05-15,,,30.0,165.8
2024-05-16,,,30.25,164.6
2024-05-17,,,30.0,165.4
2024-05-18,,,30.125,165.2
2024-05-19,,,30.125,165.6
2024-05-20,,,30.125,165.2
2024-05-21,,,30.25,167.0
2024-05-22,,,30.375,167.8
2024-05-23,,,,167.0
2024-05-24,,,30.5,167.8
2024-05-25,,,30.25,166.6
2024-05-26,,,30.25,166.6
2024-05-27,,,30.25,166.4
2024-05-28,,,30.5,168.2
2024-05-29,,,30.5,168.0
2024-05-30,,,30.25,166.8
2024-05-31,,,30.125,165.2
2024-06-01,,,30.25,165.8
2024-06-02,,,30.0,164.8
2024-06-03,,,30.75,167.8
2024-06-04,,,30.0,164.0
2024-06-05,,,30.125,165.0
2024-06-06,,,30.0,164.4
2024-06-07,,,29.875,163.8
2024-06-08,,,29.875,163.4
2024-06-09,,,30.0,161.8
2024-06-10,,,29.75,162.0
2024-06-11,,,30.0,164.0
2024-06-12,,,30.125,164.5
2024-06-13,,,29.75,162.2
2024-06-14,,,,163.0
2024-06-15,,,29.75,161.6
2024-06-16,,,29.75,162.6
2024-06-17,,,30.0,161.2
2024-06-18,,,29.75,162.6
2024-06-19,,,29.625,162.2
2024-06-20,,,30.0,163.6
2024-06-21,,,29.5,161.2
2024-06-22,,,29.5,161.0
2024-06-23,,,29.5,161.8
2024-06-24,,,29.75,163.0
2024-06-25,,,29.625,161.0
2024-06-26,,,29.5,161.2
2024-06-27,,,29.625,161.2
2024-06-28,,,29.5,160.8
2024-06-29,,,29.625,161.2
2024-06-30,,,29.75,163.0
2024-07-01,,,29.75,161.8
2024-07-02,,,29.625,161.2
2024-07-03,,,,162.0
2024-07-04,,,29.5,161.6
2024-07-05,,,29.375,161.2
2024-07-06,,,29.625,165.0
2024-07-07,,,29.625,161.6
2024-07-09,,,29.75,163.2
2024-07-10,,,29.5,161.6
2024-07-11,,,,161.2
2024-07-12,,,29.625,161.6
2024-07-13,,,29.625,163.0
2024-07-14,,,29.75,162.2
2024-07-15,,,29.5,161.0
2024-07-16,,,29.625,162.2
2024-07-18,,,29.75,164.0
2024-07-19,,,29.5,162.2
2024-07-20,,,29.625,163.6
2024-07-21,,,29.5,163.6
2024-07-22,,,29.25,160.6
2024-07-23,,,29.625,164.8
2024-07-24,,,29.625,165.2
2024-07-25,,,29.75,165.2
2024-07-26,,,29.75,163.6
2024-07-27,,,29.5,162.0
2024-07-28,,,29.5,161.4
2024-07-29,,,29.875,165.2
2024-07-30,,,30.0,167.0
2024-07-31,,,29.875,166.0
2024-08-01,,,29.75,163.6
2024-08-02,,,29.625,162.6
2024-08-03,,,29.75,164.2
2024-08-04,,,29.75,162.0
2024-08-05,,,29.625,162.6
2024-08-06,,,,163.4
2024-08-07,,,29.625,162.0
2024-08-08,,,,163.4
2024-08-09,,,29.75,162.6
2024-08-10,,,29.625,162.6
2024-08-11,,,29.875,163.2
2024-08-12,,,,163.6
2024-08-13,,,29.625,161.6
2024-08-14,,,,163.0
2024-08-15,,,29.75,163.6
2024-08-16,,,,162.8
2024-08-17,,,29.75,161.8
2024-08-18,,,29.75,161.4
2024-08-19,,,29.75,161.4
2024-08-20,,,,162.2
2024-08-21,,,29.75,162.4
2024-08-22,,,29.625,160.0
2024-08-23,,,30.125,162.8
2024-08-25,,,29.625,159.0
2024-08-26,,,29.625,158.8
2024-08-27,,,29.5,157.8
2024-08-28,,,29.5,158.2
2024-08-31,,,29.75,
2024-09-01,,,30.125,
2024-09-02,,,30.0,
2024-09-12,,,30.0,165.4
2024-09-13,,,,161.0
2024-09-14,,,,160.2
2024-09-15,,,29.75,161.6
2024-09-16,,,29.875,162.4
2024-09-17,,,29.75,162.0
2024-09-18,,,29.75,162.6
2024-09-19,,,29.875,162.6
2024-09-20,,,29.875,161.4
2024-09-21,,,29.875,161.4
2024-09-22,,,30.0,164.6
2024-09-23,,,29.5,160.6
2024-09-24,,,29.75,164.0
2024-09-25,,,29.75,163.4
2024-09-26,,,30.0,162.4
2024-09-27,,,29.875,161.8
2024-09-28,,,29.75,161.4
2024-09-29,,,29.625,161.0
2024-09-30,,,29.75,162.4
2024-10-01,,,29.875,162.4
2024-10-02,,,29.625,161.4
2024-10-03,,,29.5,159.8
2024-10-04,,,,160.6
2024-10-05,,,29.75,161.6
2024-10-06,,,29.875,161.8
2024-10-07,,,29.75,161.6
2024-10-08,,,29.625,161.4
2024-10-09,,,29.625,160.6
2024-10-10,,,29.75,161.6
2024-10-11,,,29.875,162.8
2024-10-12,,,30.0,163.2
2024-10-13,,,29.875,162.0
2024-10-14,,,29.75,161.2
2024-10-15,,,29.5,159.8
2024-10-16,,,29.625,161.2
2024-10-17,,,29.625,161.0
2024-10-18,,,29.75,161.6
2024-10-19,,,29.75,161.0
2024-10-20,,,29.875,160.6
2024-10-21,,,29.625,161.0
2024-10-22,,,29.625,161.6
2024-10-23,,,29.625,161.6
2024-10-25,,,29.5,160.6
2024-10-26,,,29.5,161.6
2024-10-27,,,29.625,161.0
2024-10-28,,,29.75,161.6
2024-10-29,,,29.625,161.2
2024-10-30,,,29.625,160.8
2024-10-31,,,29.75,162.4
2024-11-01,,,29.75,162.2
2024-11-02,,,,161.6
2024-11-03,,,29.875,163.0
2024-11-04,,,29.625,162.0
2024-11-05,,,29.875,162.8
2024-11-06,,,29.75,
2024-11-07,,,29.75,
2024-11-08,,,29.875,162.4
2024-11-09,,,29.75,161.8
2024-11-10,,,29.75,162.0
2024-11-11,,,29.875,162.8
2024-11-12,,,30.0,164.0
2024-11-13,,,29.875,164.0
2024-11-15,,,30.0,162.2
2024-11-16,,,29.625,163.0
2024-11-17,,,29.875,163.2
2024-11-18,,,29.75,163.8
2024-11-19,,,30.0,164.4
2024-11-20,,,30.0,165.2
2024-11-21,,,,162.2
2024-11-22,,,29.875,163.2
2024-11-23,,,29.875,163.6
2024-11-24,,,30.0,164.8
2024-11-25,,,29.75,165.2
2024-11-26,,,29.75,163.6
2024-11-27,,,29.875,162.8
2024-11-28,,,29.875,163.2
2024-11-30,,,,164.4
2024-12-01,,,29.625,163.6
2024-12-02,,,29.875,164.8
2024-12-03,,,29.875,165.0
2024-12-04,,,,165.0
2024-12-05,,,,166.0
2024-12-06,,,,165.2
2024-12-07,,,,166.2
2024-12-08,,,,165.0
2024-12-09,,,,166.2
2024-12-10,,,,164.8
2024-12-11,,,,164.8
2024-12-12,,,29.875,164.6
2024-12-13,,,29.75,164.0
2024-12-14,,,,163.6
2024-12-15,,,29.375,163.8
2024-12-16,,,29.5,163.6
2024-12-17,,,29.75,165.4
2024-12-18,,,29.5,165.4
2024-12-19,,,29.625,163.0
2024-12-20,,,,161.2
2024-12-21,,,29.625,164.0
2024-12-22,,,29.25,163.0
2024-12-23,,,29.375,162.8
2024-12-24,,,29.75,164.8
2024-12-25,,,,166.8
2024-12-26,,,29.375,164.2
2024-12-27,,,29.5,163.0
2024-12-28,,,29.5,163.2
2024-12-29,,,29.375,162.6
2024-12-30,,,29.375,162.6
2024-12-31,,,,162.8
2025-01-01,,,29.25,160.4
2025-01-02,,,29.25,160.0
2025-01-03,,,29.625,163.6
2025-01-04,,,29.375,161.0
2025-01-06,,,29.375,162.6
2025-01-07,,,29.5,162.4
2025-01-08,,,29.625,162.6
2025-01-09,,,29.5,162.2
2025-01-10,,,29.625,164.2
2025-01-11,,,29.25,161.2
2025-01-12,,,29.0,159.6
2025-01-13,,,29.125,161.2
2025-01-14,,,29.25,161.2
2025-01-15,,,29.25,161.2
2025-01-16,,,29.375,161.6
2025-01-17,,,29.25,160.6
2025-01-18,,,29.125,160.8
2025-01-19,,,29.375,161.8
2025-01-20,,,29.375,161.4
2025-01-21,,,29.25,161.2
2025-01-22,,,29.25,161.0
2025-01-23,,,29.5,163.6
2025-01-24,,,29.25,161.3
2025-01-25,,,29.25,159.8
2025-01-26,,,29.125,159.8
2025-01-27,,,29.125,160.0
2025-01-28,,,29.25,160.4
2025-01-29,,,,163.4
2025-01-30,,,,163.6
2025-01-31,,,29.5,162.6
2025-02-01,,,29.625,163.0
2025-02-02,,,29.5,161.4
2025-02-03,,,29.5,161.2
2025-02-04,,,29.5,162.0
2025-02-05,,,,162.0
2025-02-06,,,29.75,164.2
2025-02-20,,,30.375,169.6
2025-02-21,,,30.125,165.6
2025-02-22,,,30.0,166.8
2025-02-23,,,30.125,166.0
2025-02-24,,,30.125,166.2
2025-02-25,,,,166.2
2025-02-26,,,30.125,167.0
2025-02-27,,,30.0,165.8
2025-02-28,,,30.0,165.8
2025-03-01,,,30.125,166.2
2025-03-02,,,30.0,165.8
2025-03-03,,,30.0,165.0
2025-03-04,,,30.0,165.8
2025-03-05,,,29.875,165.2
2025-03-06,,,29.75,164.8
2025-03-07,,,29.75,164.2
2025-03-08,,,,165.2
2025-03-09,,,29.75,164.0
2025-03-10,,,,165.2
2025-03-11,,,30.0,165.4
2025-03-12,,,29.875,165.0
2025-03-13,,,29.875,164.0
2025-03-15,,,,163.2
2025-03-16,,,29.625,162.0
2025-03-17,,,29.75,164.6
2025-03-18,,,29.875,164.4
2025-03-19,,,29.875,164.2
2025-03-20,,,29.875,164.0
2025-03-21,,,29.75,162.4
2025-03-22,,,29.75,163.2
2025-03-23,,,29.75,163.6
2025-03-24,,,29.625,163.4
2025-03-25,,,29.625,164.0
2025-03-26,,,29.75,164.4
2025-03-27,,,29.875,165.4
2025-03-28,,,30.0,165.6
2025-03-29,,,29.75,164.4
2025-03-30,,,29.625,163.6
2025-03-31,,,29.5,163.0
2025-04-01,,,29.75,164.8
2025-04-02,,,29.75,165.0
2025-04-03,,,30.0,165.4
2025-04-04,,,30.0,165.0
2025-04-05,,,29.875,163.8
2025-04-06,,,29.875,164.8
2025-04-07,,,,164.0
2025-04-08,,,29.875,165.0
2025-04-09,,,29.875,164.8
2025-04-10,,,29.75,164.6
2025-04-12,,,29.875,164.8
2025-04-13,,,29.75,164.8
2025-04-14,,,,163.0
2025-04-15,,,29.625,162.8
2025-04-16,,,29.875,165.2
2025-04-17,,,29.75,165.2
2025-04-18,,,29.625,163.4
2025-04-19,,,29.5,162.4
2025-04-20,,,29.5,161.0
2025-04-21,,,29.625,163.0
2025-04-22,,,29.625,164.8
2025-04-23,,,29.75,164.6
2025-04-24,,,29.5,161.8
2025-04-25,,,29.5,161.0
2025-04-26,,,29.125,160.0
2025-04-27,,,29.0,160.8
2025-04-28,,,29.375,162.8
2025-04-29,,,29.75,166.0
2025-04-30,,,29.75,166.0
2025-05-01,,,29.75,165.2
2025-05-02,,,29.75,164.4
2025-05-03,,,,163.8
2025-05-04,,,,166.6
2025-05-05,,,29.75,166.0
2025-05-06,,,29.75,164.8
2025-05-07,,,29.625,163.0
2025-05-09,,,29.75,165.0
2025-05-10,,,29.625,165.6
2025-05-11,,,29.75,164.4
2025-05-12,,,,164.8
2025-05-13,,,29.625,164.4
2025-05-14,,,,165.8
2025-05-15,,,29.75,165.6
2025-05-16,,,29.75,165.6
2025-05-17,,,29.875,165.6
2025-05-18,,,29.625,165.2
2025-05-19,,,,165.6
2025-05-20,,,,166.0
2025-05-21,,,29.875,165.0
2025-05-22,,,,165.2
2025-05-23,,,,166.0
2025-05-24,,,29.75,165.4
2025-05-25,,,29.75,164.8
2025-05-27,,,30.125,167.0
2025-05-28,,,29.875,166.4
2025-05-29,,,30.0,166.0
2025-05-30,,,29.75,164.0
2025-05-31,,,29.375,163.0
2025-06-01,,,29.375,164.0
2025-06-02,,,29.5,164.6
2025-06-03,,,29.875,167.2
2025-06-04,,,29.875,168.0
2025-06-05,,,30.125,168.4
2025-06-06,,,30.0,166.2
2025-06-07,,,,165.6
2025-06-08,,,29.75,165.2
2025-06-09,,,29.875,166.8
2025-06-10,,,30.25,168.6
2025-06-11,,,30.0,167.8
2025-06-12,,,30.0,165.8
2025-06-13,,,29.875,164.2
2025-06-14,,,29.625,163.8
2025-06-15,,,29.375,163.6
2025-06-16,,,29.375,162.4
2025-06-17,,,,162.0
2025-06-18,,,29.25,162.2
2025-06-30,,,29.75,164.0
2025-07-03,,,29.75,165.2
2025-07-04,,,29.625,165.4
2025-07-05,,,29.75,165.6
2025-07-06,,,29.875,166.6
2025-07-07,,,29.875,167.6
2025-07-08,,,29.875,165.8
2025-07-09,,,29.875,166.2
2025-07-10,,,29.875,166.2
2025-07-11,,,,167.2
2025-07-12,,,29.875,167.6
2025-07-13,,,29.875,166.0
2025-07-14,,,29.625,164.0
2025-07-15,,,29.625,166.6
2025-07-16,,,29.625,166.4
2025-07-17,,,29.375,164.8
2025-07-18,,,29.875,167.8
2025-07-20,,,29.625,164.0
2025-07-21,,,29.75,164.6
2025-07-22,,,29.75,166.6
2025-07-23,,,29.875,165.6
2025-07-24,,,29.75,164.0
2025-07-25,,,29.5,164.6
2025-07-26,,,29.75,167.0
2025-07-28,,,29.5,164.4
2025-07-29,,,29.5,164.6
2025-07-31,,,29.5,162.8
2025-08-02,,,29.375,163.8
2025-08-03,,,29.625,164.4
2025-08-04,,,29.5,164.2
2025-08-05,,,29.625,165.0
2025-08-06,,,29.375,164.0
2025-08-07,,,29.5,163.8
2025-08-08,,,29.375,164.0
2025-08-09,,,29.125,162.6
2025-08-10,,,29.25,161.8
2025-08-12,,,29.5,163.8
2025-08-13,,,29.25,161.8
2025-08-14,,,,163.2
2025-08-15,,,29.125,162.0
2025-08-17,,,29.125,161.2
2025-08-21,,,29.25,
2025-08-24,,,29.375,165.2
2025-08-25,,,29.375,163.2
2025-08-27,,,29.125,162.1
2025-08-28,,,29.375,164.2
2025-08-29,,,29.375,163.6
2025-08-31,,,29.5,163.6
2025-09-01,,,29.25,163.4
2025-09-02,,,29.25,163.6
2025-09-03,,,29.25,164.4
2025-09-04,,,29.25,163.0
2025-09-05,,,29.25,163.6
2025-09-07,,,29.125,163.4
2025-09-08,,,29.375,163.6
2025-09-09,,,29.375,164.0
2025-09-10,,,29.375,164.8
2025-09-15,,,,163.0
2025-09-16,,,29.375,164.4
2025-09-17,,,29.5,164.0
2025-09-23,,,29.25,162.6
2025-09-27,,,29.25,161.8
2025-09-29,,,29.75,167.6
2025-09-30,,,,164.8
2025-10-01,,,29.375,161.2
2025-10-05,,,29.375,164.6
2025-10-06,,,,164.2
2025-10-09,,,,161.8
2025-10-13,,,29.25,164.2
2025-10-14,,,29.375,165.0
2025-10-20,,,29.5,165.2
2025-10-21,,,29.75,166.8
2025-10-22,,,29.625,166.0
2025-10-28,,,29.625,165.6
2025-10-30,,,,164.0
2025-10-31,,,29.625,166.6
2025-11-04,,,,161.8
2025-11-05,,,,164.2
2025-11-20,,,28.875,157.0
2025-11-21,,,,157.8
2025-11-22,,,,160.0
2025-11-24,,,,161.4
2025-11-26,,,29.125,
2025-12-01,,,,166.6
2025-12-05,,,29.25,161.8
2025-12-06,,,,163.6
2025-12-07,,,29.5,165.2
2025-12-09,,,29.375,162.8
2025-12-10,,,29.375,164.4
2025-12-12,,,29.25,162.8
2025-12-13,,,29.375,163.8
2025-12-15,,,29.5,164.6
2025-12-16,,,29.5,164.0
2025-12-17,,,29.375,163.6
2025-12-18,,,29.375,163.6
2025-12-19,,,29.375,163.2
2025-12-20,,,,164.2
2025-12-21,,,29.25,163.2
2025-12-22,,,29.25,164.2
2025-12-30,,,29.375,162.6
2025-12-31,,,29.5,162.8
2026-01-02,,,29.5,165.6
2026-01-06,,,29.375,161.2
2026-01-07,,,29.25,162.2
2026-01-08,,,29.125,162.2
2026-01-09,,,29.125,161.0
2026-01-10,,,29.0,162.2
2026-01-11,,,29.0,161.0
2026-01-15,,,29.0,161.6
2026-01-16,,,29.125,162.4
2026-01-17,,,29.25,
2026-01-19,,,29.375,162.2
2026-01-20,,,29.375,163.2
2026-01-21,,,29.125,161.6
2026-01-22,,,,161.4
2026-01-23,,,29.125,163.0
2026-01-24,,,29.25,162.4
2026-01-25,,,29.375,162.4
2026-01-26,,,29.25,162.4
2026-01-27,,,29.25,162.6
2026-01-28,,,29.125,163.2
2026-01-29,,,29.25,164.0
2026-01-30,,,29.375,163.4
2026-02-01,,,29.375,165.0
2026-02-02,,,29.5,165.2
2026-02-03,,,29.375,162.8
2026-02-04,,,29.25,161.4
2026-02-19,,,30.0,166.8
2026-02-20,,,30.5,163.6
2026-02-21,,,29.75,163.6
2026-02-22,,,29.375,162.2
2026-02-25,,,29.5,162.8
2026-02-27,,,29.25,163.6
2026-02-28,,,29.5,166.6
2026-03-02,,,29.625,163.6
2026-03-03,,,29.375,164.0
2026-03-04,,,,165.0
2026-03-05,,,29.375,164.0
2026-03-07,,,29.5,166.0
2026-03-09,,,29.5,165.4
2026-03-11,,,29.5,163.8
2026-03-12,,,,163.6
2026-03-15,,,29.5,166.0
2026-03-16,,,29.375,165.6
2026-03-17,,,,165.0
2026-03-18,,,29.375,163.6
2026-03-19,,,29.125,162.6
2026-03-20,,,29.0,163.0
2026-03-21,,,29.0,162.6
2026-03-22,,,28.75,162.8
2026-03-24,,,29.0,163.6
2026-03-25,,,28.875,161.6
2026-03-26,,,29.0,161.4
2026-03-27,,,28.75,161.0
2026-03-28,,,28.75,159.6
2026-03-30,,,29.25,164.4
2026-03-31,,,29.25,163.4
2026-04-01,,,28.875,161.6
2026-04-02,,,29.25,162.4
2026-04-03,,,29.125,162.2
2026-04-04,,,29.25,163.4
2026-04-05,,,29.25,164.2
2026-04-06,,,29.375,166.4
2026-04-07,,,29.375,164.2
2026-04-08,,,29.25,164.2
2026-04-09,,,29.125,164.2
2026-04-10,,,29.0,164.0
2026-04-13,,,29.0,162.4
2026-04-14,,,29.0,164.0
2026-04-15,,,29.375,165.6
2026-04-16,,,29.125,163.0
2026-04-18,,,29.375,164.2
2026-04-19,,,29.375,166.0
2026-04-20,,,29.375,164.6
2026-04-21,,,29.25,164.6
2026-04-22,,,29.25,164.8
2026-04-23,,,,164.8
2026-04-24,,,29.5,165.2
2026-04-25,,,,164.8
2026-04-26,,,29.25,163.4
2026-04-27,,,29.5,165.2
2026-04-29,,,29.25,164.2
2026-04-30,,,29.375,164.4
2026-05-01,,,29.25,165.0
2026-05-03,,,,163.8
2026-05-04,,,29.125,163.8
2026-05-06,,,29.125,164.4
2026-05-07,,,29.25,164.2
2026-05-08,,,29.25,164.0
2026-05-09,,,29.5,166.0
2026-05-11,,,,163.2
2026-05-23,,,29.5,162.0
2026-05-24,,,29.125,162.2
2026-05-25,,,29.125,163.0
2026-05-26,,,29.125,163.2
2026-05-27,,,29.5,163.6
2026-05-28,,,29.25,162.0
2026-05-29,,,,162.0
2026-05-30,,,29.625,164.8
2026-05-31,,,29.5,165.2
2026-06-01,,,29.375,162.8
2026-06-03,,,29.375,163.8
2026-06-04,,,,162.8
2026-06-05,,,29.375,162.8
2026-06-06,,,,161.6
2026-06-07,,,29.25,162.2
2026-06-09,,,29.125,163.8
2026-06-10,,,29.25,162.8
2026-06-11,,,29.125,163.2
2026-06-13,,,29.375,163.2
2026-06-14,,,29.375,163.4
2026-06-15,,,29.125,162.0
2026-06-16,,,29.125,162.8
2026-06-18,,,29.375,162.8
2026-06-19,,,29.375,163.0
2026-06-23,,,29.125,162.6
2026-06-24,,,29.125,162.4
2026-06-26,,,,163.8
2026-06-27,,,,162.2
2026-06-28,,,29.5,165.2
